pair_index,camera_index,frame_index,frame_id,camera_timestamp,host_timestamp_ns
312,0,312,312,27834400785840,1777524069875298700
312,1,312,312,27833853345784,1777524069878465600
313,0,313,313,27834403183696,1777524069878465600
313,1,313,313,27833855743424,1777524069879510000
314,0,314,314,27834405582680,1777524069879510000
314,1,314,314,27833858142344,1777524069879510000
315,0,315,315,27834407980808,1777524069879510000
315,1,315,315,27833860540960,1777524069884571000
316,0,316,316,27834410378824,1777524069884571000
316,1,316,316,27833862939288,1777524069884571000
317,0,317,317,27834412776952,1777524069888497400
317,1,317,317,27833865336880,1777524069888497400
318,0,318,318,27834415175736,1777524069888497400
318,1,318,318,27833867735952,1777524069892717200
319,0,319,319,27834417574168,1777524069892717200
319,1,319,319,27833870133904,1777524069894739200
320,0,320,320,27834419972328,1777524069894739200
320,1,320,320,27833872532168,1777524069894739200
321,0,321,321,27834422370384,1777524069894739200
321,1,321,321,27833874930400,1777524069894739200
322,0,322,322,27834424768920,1777524069894739200
322,1,322,322,27833877329160,1777524069901244500
323,0,323,323,27834427167768,1777524069901244500
323,1,323,323,27833879727120,1777524069901244500
324,0,324,324,27834429565904,1777524069901244500
324,1,324,324,27833882125696,1777524069906967500
325,0,325,325,27834431963808,1777524069906967500
325,1,325,325,27833884523824,1777524069908774200
326,0,326,326,27834434361880,1777524069908774200
326,1,326,326,27833886922256,1777524069908774200
327,0,327,327,27834436760768,1777524069912222000
327,1,327,327,27833889320424,1777524069912222000
328,0,328,328,27834439159120,1777524069912222000
328,1,328,328,27833891718880,1777524069912222000
329,0,329,329,27834441557648,1777524069912222000
329,1,329,329,27833894117600,1777524069919101000
330,0,330,330,27834443955920,1777524069919101000
330,1,330,330,27833896515952,1777524069921684300
331,0,331,331,27834446354416,1777524069921684300
331,1,331,331,27833898913696,1777524069921684300
332,0,332,332,27834448752784,1777524069924444400
332,1,332,332,27833901311864,1777524069926451300
333,0,333,333,27834451150672,1777524069926451300
333,1,333,333,27833903710920,1777524069927989500
334,0,334,334,27834453548680,1777524069927989500
334,1,334,334,27833906108696,1777524069927989500
335,0,335,335,27834455947256,1777524069927989500
335,1,335,335,27833908507048,1777524069927989500
336,0,336,336,27834458345640,1777524069927989500
336,1,336,336,27833910905344,1777524069935596900
337,0,337,337,27834460743728,1777524069935596900
337,1,337,337,27833913303864,1777524069935596900
338,0,338,338,27834463142424,1777524069935596900
338,1,338,338,27833915701920,1777524069940340000
339,0,339,339,27834465540768,1777524069941198000
339,1,339,339,27833918100896,1777524069942173500
340,0,340,340,27834467938840,1777524069942173500
340,1,340,340,27833920498704,1777524069945444200
341,0,341,341,27834470337904,1777524069945444200
341,1,341,341,27833922897784,1777524069945444200
342,0,342,342,27834472735504,1777524069945444200
342,1,342,342,27833925295488,1777524069945444200
343,0,343,343,27834475134400,1777524069945444200
343,1,343,343,27833927693840,1777524069951263200
344,0,344,344,27834477532864,1777524069951263200
344,1,344,344,27833930092640,1777524069954956300
345,0,345,345,27834479930296,1777524069954956300
345,1,345,345,27833932490920,1777524069954956300
346,0,346,346,27834482328840,1777524069958217200
346,1,346,346,27833934889400,1777524069958721300
347,0,347,347,27834484727824,1777524069960231600
347,1,347,347,27833937287008,1777524069961254500
348,0,348,348,27834487126104,1777524069961254500
348,1,348,348,27833939685904,1777524069961254500
349,0,349,349,27834489524328,1777524069961254500
349,1,349,349,27833942083624,1777524069961254500
350,0,350,350,27834491922880,1777524069961254500
350,1,350,350,27833944482840,1777524069968323000
351,0,351,351,27834494320880,1777524069968323000
351,1,351,351,27833946880696,1777524069968323000
352,0,352,352,27834496718696,1777524069968323000
352,1,352,352,27833949278736,1777524069973596400
353,0,353,353,27834499117864,1777524069975369400
353,1,353,353,27833951677456,1777524069975369400
354,0,354,354,27834501515608,1777524069975369400
354,1,354,354,27833954075320,1777524069978678300
355,0,355,355,27834503914600,1777524069978678300
355,1,355,355,27833956474392,1777524069978678300
356,0,356,356,27834506312880,1777524069978678300
356,1,356,356,27833958872736,1777524069978678300
357,0,357,357,27834508711240,1777524069978678300
357,1,357,357,27833961270920,1777524069984574400
358,0,358,358,27834511109416,1777524069984574400
358,1,358,358,27833963668840,1777524069988177500
359,0,359,359,27834513507920,1777524069988177500
359,1,359,359,27833966067960,1777524069991144200
360,0,360,360,27834515905904,1777524069991144200
360,1,360,360,27833968466344,1777524069993179100
361,0,361,361,27834518304224,1777524069993179100
361,1,361,361,27833970864400,1777524069995702000
362,0,362,362,27834520702920,1777524069995702000
362,1,362,362,27833973262640,1777524069997696600
363,0,363,363,27834523100824,1777524069998695900
363,1,363,363,27833975660864,1777524070000702900
364,0,364,364,27834525498808,1777524070000702900
364,1,364,364,27833978058824,1777524070002703300
365,0,365,365,27834527897208,1777524070002703300
365,1,365,365,27833980457424,1777524070004696600
366,0,366,366,27834530295576,1777524070005707100
366,1,366,366,27833982855904,1777524070007900300
367,0,367,367,27834532693960,1777524070007900300
367,1,367,367,27833985254512,1777524070009921300
368,0,368,368,27834535092384,1777524070009921300
368,1,368,368,27833987652480,1777524070012220300
369,0,369,369,27834537490960,1777524070013231000
369,1,369,369,27833990051344,1777524070015231000
370,0,370,370,27834539889256,1777524070015231000
370,1,370,370,27833992449696,1777524070017231500
371,0,371,371,27834542287824,1777524070017231500
371,1,371,371,27833994847864,1777524070019711600
372,0,372,372,27834544686184,1777524070019711600
372,1,372,372,27833997246400,1777524070022221200
373,0,373,373,27834547083808,1777524070022221200
373,1,373,373,27833999644640,1777524070024390500
374,0,374,374,27834549482824,1777524070025471100
374,1,374,374,27834002042728,1777524070026475100
375,0,375,375,27834551881248,1777524070026475100
375,1,375,375,27834004440880,1777524070028983400
376,0,376,376,27834554279232,1777524070029984600
376,1,376,376,27834006838904,1777524070031982700
377,0,377,377,27834556677672,1777524070031982700
377,1,377,377,27834009237808,1777524070033984900
378,0,378,378,27834559075560,1777524070033984900
378,1,378,378,27834011635880,1777524070035983600
379,0,379,379,27834561474808,1777524070036983500
379,1,379,379,27834014034736,1777524070038991700
380,0,380,380,27834563872768,1777524070038991700
380,1,380,380,27834016432344,1777524070041250900
381,0,381,381,27834566270904,1777524070041250900
381,1,381,381,27834018831296,1777524070043255300
382,0,382,382,27834568669368,1777524070044256000
382,1,382,382,27834021229288,1777524070045760900
383,0,383,383,27834571067728,1777524070046764900
383,1,383,383,27834023627728,1777524070048770800
384,0,384,384,27834573465864,1777524070048770800
384,1,384,384,27834026025864,1777524070050773200
385,0,385,385,27834575864424,1777524070050773200
385,1,385,385,27834028423952,1777524070052764900
386,0,386,386,27834578262920,1777524070052764900
386,1,386,386,27834030822824,1777524070055281500
387,0,387,387,27834580660920,1777524070056272700
387,1,387,387,27834033220920,1777524070057746800
388,0,388,388,27834583058952,1777524070058749900
388,1,388,388,27834035618920,1777524070059793800
389,0,389,389,27834585458120,1777524070061299000
389,1,389,389,27834038017920,1777524070061808400
390,0,390,390,27834587856344,1777524070061808400
390,1,390,390,27834040415952,1777524070061808400
391,0,391,391,27834590254904,1777524070061808400
391,1,391,391,27834042813904,1777524070061808400
392,0,392,392,27834592652768,1777524070061808400
392,1,392,392,27834045212696,1777524070061808400
393,0,393,393,27834595050904,1777524070061808400
393,1,393,393,27834047610952,1777524070071903300
394,0,394,394,27834597449904,1777524070071903300
394,1,394,394,27834050009184,1777524070074413800
395,0,395,395,27834599847768,1777524070075426800
395,1,395,395,27834052408184,1777524070077425700
396,0,396,396,27834602245952,1777524070077425700
396,1,396,396,27834054806528,1777524070079951300
397,0,397,397,27834604644008,1777524070079951300
397,1,397,397,27834057204840,1777524070081950100
398,0,398,398,27834607042768,1777524070081950100
398,1,398,398,27834059602840,1777524070083946000
399,0,399,399,27834609440640,1777524070084946500
399,1,399,399,27834062000880,1777524070085949900
400,0,400,400,27834611839808,1777524070087454700
400,1,400,400,27834064399952,1777524070089459800
401,0,401,401,27834614237864,1777524070089792300
401,1,401,401,27834066797952,1777524070091198000
402,0,402,402,27834616635952,1777524070092202500
402,1,402,402,27834069196584,1777524070093207600
403,0,403,403,27834619034448,1777524070095611900
403,1,403,403,27834071594768,1777524070096884000
404,0,404,404,27834621432904,1777524070096884000
404,1,404,404,27834073992736,1777524070098882000
405,0,405,405,27834623830856,1777524070098882000
405,1,405,405,27834076390808,1777524070100881500
406,0,406,406,27834626229880,1777524070101881900
406,1,406,406,27834078789952,1777524070103881600
407,0,407,407,27834628628008,1777524070103881600
407,1,407,407,27834081187960,1777524070106237700
408,0,408,408,27834631026120,1777524070106741100
408,1,408,408,27834083585904,1777524070107752500
409,0,409,409,27834633424768,1777524070108915600
409,1,409,409,27834085984768,1777524070110926500
410,0,410,410,27834635823328,1777524070110926500
410,1,410,410,27834088383040,1777524070113436700
411,0,411,411,27834638221696,1777524070113436700
411,1,411,411,27834090781424,1777524070115441300
412,0,412,412,27834640619840,1777524070116435800
412,1,412,412,27834093179640,1777524070117435500
413,0,413,413,27834643017880,1777524070118436600
413,1,413,413,27834095577576,1777524070119435900
414,0,414,414,27834645416400,1777524070120939100
414,1,414,414,27834097975960,1777524070122944400
415,0,415,415,27834647814880,1777524070123248500
415,1,415,415,27834100374232,1777524070125540200
416,0,416,416,27834650212864,1777524070125540200
416,1,416,416,27834102772952,1777524070126545500
417,0,417,417,27834652610784,1777524070128049400
417,1,417,417,27834105170920,1777524070129561700
418,0,418,418,27834655009672,1777524070130565100
418,1,418,418,27834107569952,1777524070132569700
419,0,419,419,27834657407840,1777524070132569700
419,1,419,419,27834109967864,1777524070134570100
420,0,420,420,27834659805840,1777524070135565300
420,1,420,420,27834112365768,1777524070137565000
421,0,421,421,27834662204736,1777524070137565000
421,1,421,421,27834114764696,1777524070138566000
422,0,422,422,27834664602840,1777524070140068500
422,1,422,422,27834117163080,1777524070142060300
423,0,423,423,27834667001384,1777524070142060300
423,1,423,423,27834119561256,1777524070144077900
424,0,424,424,27834669399360,1777524070144077900
424,1,424,424,27834121959368,1777524070146593600
425,0,425,425,27834671798424,1777524070146593600
425,1,425,425,27834124358384,1777524070148586400
426,0,426,426,27834674196048,1777524070149585900
426,1,426,426,27834126755880,1777524070151589600
427,0,427,427,27834676594384,1777524070151589600
427,1,427,427,27834129154168,1777524070154094200
428,0,428,428,27834678992960,1777524070154094200
428,1,428,428,27834131552560,1777524070156098700
429,0,429,429,27834681391784,1777524070156098700
429,1,429,429,27834133951768,1777524070158810200
430,0,430,430,27834683790144,1777524070158810200
430,1,430,430,27834136349920,1777524070161345700
431,0,431,431,27834686187640,1777524070161345700
431,1,431,431,27834138747952,1777524070163361300
432,0,432,432,27834688586328,1777524070163361300
432,1,432,432,27834141145880,1777524070165686400
433,0,433,433,27834690984368,1777524070166680800
433,1,433,433,27834143544808,1777524070168680300
434,0,434,434,27834693383424,1777524070168680300
434,1,434,434,27834145942736,1777524070170681100
435,0,435,435,27834695781784,1777524070170681100
435,1,435,435,27834148340904,1777524070173506200
436,0,436,436,27834698179840,1777524070173506200
436,1,436,436,27834150740160,1777524070175400200
437,0,437,437,27834700577840,1777524070176400000
437,1,437,437,27834153138344,1777524070176400000
438,0,438,438,27834702976808,1777524070176400000
438,1,438,438,27834155536144,1777524070180445800
439,0,439,439,27834705375208,1777524070180445800
439,1,439,439,27834157934840,1777524070180445800
440,0,440,440,27834707773296,1777524070180445800
440,1,440,440,27834160333224,1777524070180445800
441,0,441,441,27834710171904,1777524070180445800
441,1,441,441,27834162730904,1777524070187488700
442,0,442,442,27834712569384,1777524070187488700
442,1,442,442,27834165129600,1777524070187488700
443,0,443,443,27834714967672,1777524070187488700
443,1,443,443,27834167527952,1777524070192165800
444,0,444,444,27834717366768,1777524070193176000
444,1,444,444,27834169926840,1777524070194691300
445,0,445,445,27834719764880,1777524070194691300
445,1,445,445,27834172325168,1777524070197213900
446,0,446,446,27834722162864,1777524070197213900
446,1,446,446,27834174722904,1777524070199228800
447,0,447,447,27834724561384,1777524070200220900
447,1,447,447,27834177121080,1777524070202222000
448,0,448,448,27834726959696,1777524070202222000
448,1,448,448,27834179519544,1777524070204228400
449,0,449,449,27834729358320,1777524070204228400
449,1,449,449,27834181917952,1777524070206732800
450,0,450,450,27834731756048,1777524070207122000
450,1,450,450,27834184316080,1777524070209230600
451,0,451,451,27834734154920,1777524070209230600
451,1,451,451,27834186714736,1777524070211238200
452,0,452,452,27834736552904,1777524070212228700
452,1,452,452,27834189112840,1777524070214017100
453,0,453,453,27834738951736,1777524070214017100
453,1,453,453,27834191511728,1777524070216072800
454,0,454,454,27834741350168,1777524070217061100
454,1,454,454,27834193909840,1777524070218449900
455,0,455,455,27834743747728,1777524070218449900
455,1,455,455,27834196308240,1777524070221001200
456,0,456,456,27834746146736,1777524070221001200
456,1,456,456,27834198706424,1777524070221001200
457,0,457,457,27834748545248,1777524070221001200
457,1,457,457,27834201104920,1777524070225399700
458,0,458,458,27834750943328,1777524070226405800
458,1,458,458,27834203502680,1777524070227910300
459,0,459,459,27834753341904,1777524070228914000
459,1,459,459,27834205901864,1777524070230915200
460,0,460,460,27834755739880,1777524070230915200
460,1,460,460,27834208299696,1777524070233424700
461,0,461,461,27834758138368,1777524070233424700
461,1,461,461,27834210698640,1777524070235423800
462,0,462,462,27834760536808,1777524070236178600
462,1,462,462,27834213096400,1777524070237761300
463,0,463,463,27834762935288,1777524070237761300
463,1,463,463,27834215494600,1777524070240279600
464,0,464,464,27834765332768,1777524070241075100
464,1,464,464,27834217892952,1777524070242010500
465,0,465,465,27834767731624,1777524070242010500
